,Title,File No,Sentence,Sentence Length,Similariy to Title,Sentence Position,Sentence Cohesion,Main Concept,Proper Noun Appearance,In Summary
952,boeing unveils new 777 aircraft,69,"the 777-200lr will be capable of flying almost 11,000 miles non-stop, linking cities such as london and sydney.",0.35294117647058826,0.09759000729485333,0.08333333333333333,0.5650561579837573,0,1,0
953,boeing unveils new 777 aircraft,69,"boeing, in contrast to european rival airbus, hopes airlines will want to fly smaller aircraft over longer distances.",0.35294117647058826,0.19999999999999996,0.125,0.538180176828936,1,0,1
954,boeing unveils new 777 aircraft,69,"airbus, which overtook boeing as the number one civilian planemaker in 2003, is focusing on so-called super jumbos.",0.35294117647058826,0.1025978352085154,0.16666666666666666,0.5690619956715146,1,0,0
955,boeing unveils new 777 aircraft,69,analysts are divided over which approach is best and say that this latest tussle between boeing and airbus may prove to be a defining moment for the airline industry.,0.5686274509803921,0.08032193289024989,0.20833333333333334,0.6961429488114276,1,0,1
956,boeing unveils new 777 aircraft,69,"boeing plans to offer twin-engine planes that are able to fly direct to many of the world's airports, getting rid of the need for connecting flights.",0.5098039215686274,0.07254762501100116,0.25,0.782357840214358,1,0,1
957,boeing unveils new 777 aircraft,69,"it is banking on smaller, slimmer planes such as the 777-200lr and its much-anticipated 787 dreamliner plane, which is set to take to the skies in 2008. the 777-200lr, which had its launch delayed by the 11 september attacks in the us, is the fifth variation of boeing's twin-aisle 777 plane.",1.0,0.17056057308448833,0.2916666666666667,1.0,1,1,0
958,boeing unveils new 777 aircraft,69,"the company offically ""rolled-out"" the new 777 in seattle at 2200 gmt.",0.23529411764705882,0.23094010767585027,0.3333333333333333,0.62362926987202,0,0,0
959,boeing unveils new 777 aircraft,69,better fuel efficiency from engines made by ge and lighter materials mean that the plane can connect almost any two cities worldwide.,0.43137254901960786,0.0,0.375,0.43885248940462346,1,0,0
960,boeing unveils new 777 aircraft,69,"""boeing has the latest variant in a very successful line of airplanes and there is no doubt it will continue to be very successful,"" said david learmount, operations and safety editor at industry magazine flight international.",0.7058823529411765,0.06900655593423542,0.4166666666666667,0.7177418556670534,1,0,1
961,boeing unveils new 777 aircraft,69,"but the 777-200lr ""is a niche player"", mr learmount continued, adding that reach was not the only criteria airlines used when picking their aircraft.",0.47058823529411764,0.17213259316477406,0.4583333333333333,0.6416801488000515,1,1,0
962,boeing unveils new 777 aircraft,69,mr learmount pointed out that the 777-200lr has been on the market for a couple of years and only had limited success at attracting orders.,0.49019607843137253,0.08451542547285164,0.5,0.7744835694525339,0,1,0
963,boeing unveils new 777 aircraft,69,"he also said that while the plane may be able to fly to sydney from london in one hit, prevailing winds meant that it would have to stop somewhere on the return journey.",0.6470588235294118,0.0,0.5416666666666666,0.7363456718259185,1,0,1
964,boeing unveils new 777 aircraft,69,"for airbus, the future is big - it is pinning its hopes on planes that can carry as many as 840 people between large hub airports.",0.5098039215686274,0.0,0.5833333333333334,0.6007814568387502,1,0,0
965,boeing unveils new 777 aircraft,69,"from there, passengers would be ferried to their final destinations by smaller planes.",0.2549019607843137,0.0,0.625,0.3812090211781709,1,0,0
966,boeing unveils new 777 aircraft,69,airbus is also keeping its options open and plans to compete in all the main categories of aircraft.,0.35294117647058826,0.10540925533894598,0.6666666666666666,0.7318273151329348,1,0,0
967,boeing unveils new 777 aircraft,69,it has been producing a rival to boeing's 777 line for more than a year.,0.29411764705882354,0.21081851067789195,0.7083333333333334,0.5602487085851795,1,0,0
968,boeing unveils new 777 aircraft,69,"""airbus is now where boeing was a few years ago"" with its product range, said flight international's mr learmount.",0.37254901960784315,0.09999999999999998,0.75,0.48512298467830844,1,0,1
969,boeing unveils new 777 aircraft,69,both boeing and airbus have been taking orders for their new planes.,0.23529411764705882,0.2581988897471611,0.7916666666666666,0.4968194884914574,1,0,1
970,boeing unveils new 777 aircraft,69,boeing said it expected to sell about 500 of its 777-200lr planes over the next 20 years.,0.3333333333333333,0.21081851067789195,0.8333333333333334,0.7477195987166396,1,0,1
971,boeing unveils new 777 aircraft,69,it already has orders from pakistan international airlines and eva of taiwan.,0.23529411764705882,0.0,0.875,0.4474084205911159,1,0,0
972,boeing unveils new 777 aircraft,69,these orders should help underpin the company's profits.,0.1568627450980392,0.0,0.9166666666666666,0.44037047914395616,0,0,0
973,boeing unveils new 777 aircraft,69,"boeing said earnings during the last three months of 2004 dropped by 84% because of costs relating to stopping production of its smallest airliner, the 717, and the cancellation of a us air force 767 tanker contract.",0.7254901960784313,0.060302268915552716,0.9583333333333334,0.7365218478169597,1,0,0
974,boeing unveils new 777 aircraft,69,"net profit was $186m (â£98m; 143m euros) in the quarter, compared with $1.13bn in the same period in 2003.",0.37254901960784315,0.0,1.0,0.506736294795094,0,1,0
975,circuit city gets takeover offer,70,"circuit city stores, the second-largest electronics retailer in the us, has received a $3.25bn (â£1.7bn) takeover offer.",0.4358974358974359,0.3730019232961255,0.125,0.9030969394348731,1,0,0
976,circuit city gets takeover offer,70,"the bid has come from boston-based private investment firm highfields capital management, which already owns 6.7% of circuit city's shares.",0.5128205128205128,0.18650096164806276,0.25,0.7968515908526199,1,0,1
977,circuit city gets takeover offer,70,shares in the retailer were up 19.6% at $17.04 in tuesday morning trading in new york following the announcement.,0.48717948717948717,0.0,0.375,0.7675057868600283,1,0,0
978,circuit city gets takeover offer,70,highfield said that it intends to take the virginia-based firm private.,0.28205128205128205,0.0,0.5,0.8792192032544239,0,0,1
979,circuit city gets takeover offer,70,"""such a transformation would eliminate the public-company transparency into the company's operating strategy that is uniquely damaging in a highly competitive industry where circuit city is going head-to-head with a tough and entrenched rival,"" highfield said.",0.9230769230769231,0.12171612389003689,0.625,1.0,1,0,1
980,circuit city gets takeover offer,70,one analyst suggested that a bidding battle may now begin for the company.,0.3333333333333333,0.0,0.75,0.7917713834592676,1,0,0
981,circuit city gets takeover offer,70,"bill armstrong, a retail analyst at cl king & associates, said he expected to see other private investment firms come forward for circuit city.",0.6153846153846154,0.18650096164806276,0.875,0.7738055026053844,1,0,1
982,circuit city gets takeover offer,70,"the retailer is debt free with a good cash flow, despite the fact that it is said to be struggling to keep up with market leader best buy and cut-price competition from the likes of wal-mart, said mr armstrong.",1.0,0.0,1.0,0.975421644555226,1,1,0
983,japan turns to beer alternatives,71,japanese brewers are increasingly making money from beer-flavoured drinks rather than beer itself,0.38235294117647056,0.22360679774997896,0.09090909090909091,0.7501133018518766,1,0,1
984,japan turns to beer alternatives,71,"beer and spirits are heavily taxed in japan, driving breweries to search for alternatives.",0.4117647058823529,0.47809144373375745,0.18181818181818182,0.8778386260699603,1,0,1
985,japan turns to beer alternatives,71,"japan's long economic downturn helped drive the trend, as drinkers looked for cheaper opportunities to drown their sorrows.",0.5294117647058824,0.2051956704170308,0.2727272727272727,0.6760724553018987,1,0,0
986,japan turns to beer alternatives,71,"now, according to asahi breweries, the market for so-called ""beer-like"" drinks is set to grow 84% this year.",0.5294117647058824,0.28603877677367767,0.36363636363636365,1.0,1,0,1
987,japan turns to beer alternatives,71,asahi is predicting profits to rise 50% in 2005 as it launches a drink based on soybean peptides rather than malt.,0.6176470588235294,0.09759000729485333,0.45454545454545453,0.7966415439071186,1,0,1
988,japan turns to beer alternatives,71,"the chosen name, ""shinnama"" or ""new draft"", disguises its non-beer nature.",0.3235294117647059,0.12909944487358055,0.5454545454545454,0.7870424220271547,1,0,0
989,japan turns to beer alternatives,71,"but despite a record profit in 2004 of 30.6bn yen ($291m; â£154m), up 31.8% on the previous year, asahi is coming late to the market.",0.7352941176470589,0.0816496580927726,0.6363636363636364,0.8577595212057743,1,0,0
990,japan turns to beer alternatives,71,"key rival sapporo is already well-established with the beer-flavoured ""draft one"".",0.3235294117647059,0.12403473458920847,0.7272727272727273,0.861955527586287,1,0,0
991,japan turns to beer alternatives,71,"suntory, meanwhile, is doing well with ""super blue"", which combines happoshu - an existing low-cost beer alternative made with malt and seawater - and shochu, a distilled alcohol derived from sweet potatoes or barley.",1.0,0.07352146220938077,0.8181818181818182,0.7717788899858248,1,0,0
992,japan turns to beer alternatives,71,"happoshu has been a mainstay of brewery profits for years, taking over from beer thanks to its low tax and therefore low cost.",0.6764705882352942,0.17888543819998318,0.9090909090909091,0.8545928825878865,1,0,0
993,japan turns to beer alternatives,71,"kirin, the fourth big name, is launching its own ""third-type"" drink in april.",0.38235294117647056,0.0,1.0,0.7496967210322506,1,0,0
994,s korean consumers spending again,72,"south korea looks set to sustain its revival thanks to renewed private consumption, its central bank says.",0.3148148148148148,0.0,0.07142857142857142,0.5544189448335504,1,0,0
995,s korean consumers spending again,72,the country's economy has suffered from an overhang of personal debt after its consumers' credit card spending spree.,0.3333333333333333,0.3077935056255462,0.14285714285714285,0.7646909701896968,1,0,1
996,s korean consumers spending again,72,"card use fell sharply last year, but is now picking up again with a rise in spending of 14.8% year-on-year.",0.37037037037037035,0.16609095970747995,0.21428571428571427,0.7217496714112562,1,0,1
997,s korean consumers spending again,72,"""the economy is now heading upward rather than downward,"" said central bank governor park seung.",0.2777777777777778,0.0,0.2857142857142857,0.6774906997239077,1,0,0
998,s korean consumers spending again,72,"""the worst seems to have passed.""",0.1111111111111111,0.0,0.35714285714285715,0.7726001012694175,0,0,0
999,s korean consumers spending again,72,mr park's statement came as the bank decided to keep interest rates at an all-time low of 3.25%.,0.3333333333333333,0.09759000729485333,0.42857142857142855,0.7427889110580309,1,1,0
1000,s korean consumers spending again,72,"it had cut rates in november to help revive the economy, but rising inflation - reaching 0.7% month-on-month in january - has stopped it from cutting further.",0.5,0.0,0.5,0.8079684177800799,1,1,0
1001,s korean consumers spending again,72,"economic growth in 2004 was about 4.7%, with the central bank predicting 4% growth this year.",0.2962962962962963,0.0,0.5714285714285714,0.7466427769966059,1,0,1
1002,s korean consumers spending again,72,other indicators are also suggesting that the country is inching back towards economic health.,0.25925925925925924,0.0,0.6428571428571429,0.57742018302903,0,0,0
1003,s korean consumers spending again,72,exports - traditionally the driver for expansion in asian economies - grew slower in january than at any time in 17 months.,0.4074074074074074,0.0,0.7142857142857143,0.7633847442504151,0,0,0
1004,s korean consumers spending again,72,but domestic demand seems to be taking up the slack.,0.18518518518518517,0.0,0.7857142857142857,0.7497238191210325,0,0,0
1005,s korean consumers spending again,72,"consumer confidence has bounced back from a four-year low in january, and retail sales were up 2.1% in december.",0.35185185185185186,0.0,0.8571428571428571,0.6814745922521285,1,0,0
1006,s korean consumers spending again,72,"credit card debt is falling, with only one in 13 of the 48 million cards now in default - down from one in eight at the end of 2003. one of its biggest card issuers, lg card, was rescued from collapse in december, having almost imploded under the weight of its customers' bad debts.",1.0,0.0,0.9285714285714286,1.0,1,0,0
1007,s korean consumers spending again,72,the government last year tightened the rules for card lending to keep the card glut under control.,0.3148148148148148,0.0,1.0,0.9578411110661779,1,0,1
1008,german growth goes into reverse,73,"germany's economy shrank 0.2% in the last three months of 2004, upsetting hopes of a sustained recovery.",0.5,0.0,0.09090909090909091,0.9334813213806168,1,0,1
1009,german growth goes into reverse,73,the figures confounded hopes of a 0.2% expansion in the fourth quarter in europe's biggest economy.,0.47058823529411764,0.0,0.18181818181818182,0.9966099508903007,1,0,1
1010,german growth goes into reverse,73,"the federal statistics office said growth for the whole of 2004 was 1.6%, after a year of contraction in 2003, down from an earlier estimate of 1.7%.",0.7941176470588235,0.07161148740394328,0.2727272727272727,0.8916050096717001,0,0,0
1011,german growth goes into reverse,73,"it said growth in the third quarter had been zero, putting the economy at a standstill from july onward.",0.5588235294117647,0.09759000729485333,0.36363636363636365,0.8088047487598541,1,1,1
1012,german growth goes into reverse,73,"germany has been reliant on exports to get its economy back on track, as unemployment of more than five million and impending cuts to welfare mean german consumers have kept their money to themselves.",1.0,0.06900655593423542,0.45454545454545453,0.5572499334963731,1,0,1
1013,german growth goes into reverse,73,"major companies including volkswagen, daimlerchrysler and siemens have spent much of 2004 in tough talks with unions about trimming jobs and costs.",0.6470588235294118,0.0,0.5454545454545454,0.49382905548922884,0,0,0
1014,german growth goes into reverse,73,"according to the statistics office, destatis, rising exports were outweighed in the fourth quarter by the continuing weakness of domestic demand.",0.6176470588235294,0.0,0.6363636363636364,0.9556861595116511,1,0,0
1015,german growth goes into reverse,73,but the relentless rise in the value of the euro last year has also hit the competitiveness of german products overseas.,0.6176470588235294,0.07559289460184544,0.7272727272727273,1.0,0,0,0
1016,german growth goes into reverse,73,"the effect has been to depress prospects for the 12-nation eurozone as a whole, as well as germany.",0.5294117647058824,0.0,0.8181818181818182,0.7350675508330086,1,0,0
1017,german growth goes into reverse,73,"eurozone interest rates are at 2%, but senior officials at the rate-setting european central bank are beginning to talk about the threat of inflation, prompting fears that interest rates may rise.",0.9117647058823529,0.0,0.9090909090909091,0.7137397957571685,1,0,0
1018,german growth goes into reverse,73,the ecb's mandate is to fight rising prices by boosting interest rates - and that could further threaten germany's hopes of recovery.,0.6470588235294118,0.0,1.0,0.7526963811024198,1,0,1
1019,turkey-iran mobile deal 'at risk',74,turkey's investment in iran's mobile industry looks set to be scrapped after its biggest mobile firm saw its investment there slashed by mps.,0.46938775510204084,0.2842676218074806,0.09090909090909091,0.6924499781689265,1,0,1
1020,turkey-iran mobile deal 'at risk',74,iran's parliament voted by a large majority to cut turkcell's stake in a new mobile network from 70% to 49%.,0.40816326530612246,0.1543033499620919,0.18181818181818182,0.8035991837808829,1,0,1
1021,turkey-iran mobile deal 'at risk',74,"the move, which was justified on national security grounds, follows an earlier vote by mps to give themselves a veto over foreign investments.",0.46938775510204084,0.0,0.2727272727272727,0.6743231617233888,1,0,0
1022,turkey-iran mobile deal 'at risk',74,"turkcell said the decision ""increases the risks"" attached to the project.",0.22448979591836735,0.0,0.36363636363636365,0.966119515773757,1,0,0
1023,turkey-iran mobile deal 'at risk',74,"although the company's statement said it would continue to monitor developments, observers said they thought turkcell was set to pull out of the $3bn deal.",0.5102040816326531,0.07216878364870323,0.45454545454545453,0.9603451982507631,1,0,1
1024,turkey-iran mobile deal 'at risk',74,"""the possibility of carrying out this project is next to zero,"" said atinc ozkan, analyst at finans investment in istanbul.",0.40816326530612246,0.09128709291752768,0.5454545454545454,0.7881655901516963,1,0,0
1025,turkey-iran mobile deal 'at risk',74,"if turkcell does back out, mtn - the south african firm which lost out in the original tender - may well be back in the running.",0.5306122448979592,0.0,0.6363636363636364,0.820329394569497,1,0,0
1026,turkey-iran mobile deal 'at risk',74,the company has said it is prepared to accept a minority stake if iran will award it the mobile deal.,0.40816326530612246,0.25000000000000006,0.7272727272727273,0.9474538791205025,1,0,1
1027,turkey-iran mobile deal 'at risk',74,turkcell's mobile deal is the second turkish investment in iran to run into trouble.,0.2857142857142857,0.31622776601683794,0.8181818181818182,1.0,1,0,1
1028,turkey-iran mobile deal 'at risk',74,"turkish-austrian consortium tav was chosen to build and run tehran's new imam khomeini international airport - but the army closed it just hours after it opened in may 2004. in both cases, the justification has been national security, amid allegations that the turkish firms are too close to israel.",1.0,0.0,0.9090909090909091,0.8859383293406325,1,0,0
1029,turkey-iran mobile deal 'at risk',74,"the hardline posture taken by parliament, which is dominated by religious conservatives, could yet impact other inward investments.",0.3673469387755102,0.0,1.0,0.5775453050493571,1,0,0
1030,eu ministers to mull jet fuel tax,75,"european union finance ministers are meeting on thursday in brussels, where they are to discuss a controversial jet fuel tax.",0.4,0.4029114820126901,0.1111111111111111,0.8193596712042932,1,0,1
1031,eu ministers to mull jet fuel tax,75,a levy on jet fuel has been suggested as a way to raise funds to finance aid for the world's poorest nations.,0.44,0.29095718698132317,0.2222222222222222,0.8443672288928186,1,0,0
1032,eu ministers to mull jet fuel tax,75,"airlines and aviation bodies have reacted strongly against the plans, saying they would hurt companies at a time when earnings are under pressure.",0.46,0.0,0.3333333333333333,0.7360090443026142,1,0,0
1033,eu ministers to mull jet fuel tax,75,the eu said a tax would only be passed after full consultation with airlines.,0.28,0.20203050891044214,0.4444444444444444,0.7490381270315798,1,1,1
1034,eu ministers to mull jet fuel tax,75,"it was keen to point out earlier this week that any new tax on jet fuel should not hurt the ""competitiveness of the airlines"".",0.48,0.29649972666444047,0.5555555555555556,0.8510981729636876,1,0,1
1035,eu ministers to mull jet fuel tax,75,ministers will also be discussing reforms to regulations governing european public spending.,0.24,0.2182178902359924,0.6666666666666666,0.5104122430261698,1,0,0
1036,eu ministers to mull jet fuel tax,75,global leaders have focused attention on poverty reduction and development at recent meetings of the g7 group and world economic forum.,0.42,0.0,0.7777777777777778,0.6326198851531247,0,0,0
1037,eu ministers to mull jet fuel tax,75,the world's richest countries have said they want to boost the amount of aid they give to 0.7% of their annual gross national income by 2015. many eu ministers are thought to support the plan to tax jet fuel - tabled by france and germany following the recent g7 meeting.,1.0,0.3779644730092272,0.8888888888888888,1.0,1,0,0
1038,eu ministers to mull jet fuel tax,75,"at present, the fuel used by airlines enjoys either a very low tax rate or is untaxed in eu member states.",0.42,0.24743582965269675,1.0,0.7547227547462332,1,1,0
1039,palestinian economy in decline,76,"despite a short-lived increase in palestinian jobs in 2003, the economy is performing well below its potential, said a world bank report.",0.6111111111111112,0.3849001794597505,0.07692307692307693,0.8319912136421002,1,0,1
1040,palestinian economy in decline,76,"unemployment stood at 25%, compared with 10% before the uprising against israeli occupation four years ago.",0.4444444444444444,0.0,0.15384615384615385,0.5785607270871793,1,0,0
1041,palestinian economy in decline,76,"young people are particularly hard hit with 37% out of work, compared with 14% four years ago.",0.4722222222222222,0.0,0.23076923076923078,0.547843348085611,1,0,1
1042,palestinian economy in decline,76,"but 104,000 new jobs were created last year during a brief easing of violence and closures.",0.4444444444444444,0.0,0.3076923076923077,0.7509906819914834,1,0,1
1043,palestinian economy in decline,76,"however, during the first half of this year, the palestinian economy lost more than 22,000 jobs.",0.4444444444444444,0.22941573387056174,0.38461538461538464,0.9783404180039225,1,0,1
1044,palestinian economy in decline,76,"last year's growth rate of 6% can also be attributed to this temporary gap in violence, the report said.",0.5277777777777778,0.11180339887498948,0.46153846153846156,0.8801580013246976,1,0,0
1045,palestinian economy in decline,76,"according to the report, intifada, closures and palestinian economic crisis: an assessment, there is a close link between the number of closures - both border closures and internal closures between cities - and palestinian economic problems.",1.0,0.12909944487358055,0.5384615384615384,1.0,1,0,1
1046,palestinian economy in decline,76,"the closures arranged by israel restrict the movement of palestinian people and goods, slowing down trade.",0.4444444444444444,0.11785113019775793,0.6153846153846154,0.9818123632614955,1,1,0
1047,palestinian economy in decline,76,"""closures are a key factor behind today's economic crisis in the west bank,"" said nigel roberts, world bank country director for the west bank and gaza.",0.7222222222222222,0.08219949365267865,0.6923076923076923,0.9094881461974376,1,0,0
1048,palestinian economy in decline,76,nearly half of all palestinians - some 47% - live below the poverty line and are particularly vulnerable to economic shocks.,0.5833333333333334,0.0,0.7692307692307693,0.853049826348222,0,0,0
1049,palestinian economy in decline,76,"the report said even more would be on the poverty line without an average of $950m a year from international donors, some of which goes towards job creation.",0.7777777777777778,0.0,0.8461538461538461,0.9535839823822487,1,0,1
1050,palestinian economy in decline,76,it also called on the palestinian authority to revive its reform programme and maintain financial discipline to create an investment-friendly climate.,0.5833333333333334,0.10206207261596577,0.9230769230769231,0.7227322658280492,0,0,0
1051,palestinian economy in decline,76,"this week colin powell, us secretary of state was visiting the west bank to stress us support for a smooth palestinian election in january.",0.6666666666666666,0.19611613513818404,1.0,0.8512908043108613,1,0,0
1052,china had role in yukos split-up,77,"china lent russia $6bn (â£3.2bn) to help the russian government renationalise the key yuganskneftegas unit of oil group yukos, it has been revealed.",0.8214285714285714,0.14547859349066158,0.045454545454545456,0.8321035803376309,1,0,0
1053,china had role in yukos split-up,77,the kremlin said on tuesday that the $6bn which russian state bank veb lent state-owned rosneft to help buy yugansk in turn came from chinese banks.,0.9285714285714286,0.06788442333021306,0.09090909090909091,0.8932916705377267,1,0,1
1054,china had role in yukos split-up,77,the revelation came as the russian government said rosneft had signed a long-term oil supply deal with china.,0.6428571428571429,0.1649572197684645,0.13636363636363635,0.9095715762977727,1,0,1
1055,china had role in yukos split-up,77,the deal sees rosneft receive $6bn in credits from china's cnpc.,0.39285714285714285,0.2182178902359924,0.18181818181818182,0.8094446188058128,1,0,1
1056,china had role in yukos split-up,77,"according to russian newspaper vedomosti, these credits would be used to pay off the loans rosneft received to finance the purchase of yugansk.",0.8214285714285714,0.0,0.22727272727272727,0.9217586840617122,1,0,0
1057,china had role in yukos split-up,77,reports said cnpc had been offered 20% of yugansk in return for providing finance but the company opted for a long-term oil supply deal instead.,0.8928571428571429,0.14285714285714285,0.2727272727272727,0.8761128961435711,1,0,1
1058,china had role in yukos split-up,77,"analysts said one factor that might have influenced the chinese decision was the possibility of litigation from yukos, yugansk's former owner, if cnpc had become a shareholder.",0.9642857142857143,0.13801311186847084,0.3181818181818182,0.8025232938437056,1,0,0
1059,china had role in yukos split-up,77,rosneft and veb declined to comment.,0.21428571428571427,0.0,0.36363636363636365,0.6124318453682102,1,0,0
1060,china had role in yukos split-up,77,"""the two companies [rosneft and cnpc] have agreed on the pre-payment for long-term deliveries,"" said russian oil official sergei oganesyan.",0.7142857142857143,0.0,0.4090909090909091,0.901459828714115,1,0,1
1061,china had role in yukos split-up,77,"""there is nothing unusual that the pre-payment is for five to six years.""",0.4642857142857143,0.0,0.45454545454545453,0.6929170004677497,0,0,0
1062,china had role in yukos split-up,77,"the announcements help to explain how rosneft, a medium-sized, indebted, and relatively unknown firm, was able to finance its surprise purchase of yugansk.",0.8214285714285714,0.0,0.5,0.8847699109391287,1,0,0
1063,china had role in yukos split-up,77,yugansk was sold for $9.3bn in an auction last year to help yukos pay off part of a $27bn bill in unpaid taxes and fines.,0.8928571428571429,0.21428571428571425,0.5454545454545454,0.7601246440725162,1,0,1
1064,china had role in yukos split-up,77,the embattled russian oil giant had previously filed for bankruptcy protection in a us court in an attempt to prevent the forced sale of its main production arm.,1.0,0.20044593143431827,0.5909090909090909,0.9393919301641852,1,0,0
1065,china had role in yukos split-up,77,but yugansk was sold to a little known shell company which in turn was bought by rosneft.,0.6071428571428571,0.08671099695241198,0.6363636363636364,0.6381610166835592,1,0,1
1066,china had role in yukos split-up,77,yukos claims its downfall was punishment for the political ambitions of its founder mikhail khodorkovsky.,0.5357142857142857,0.09166984970282112,0.6818181818181818,0.634349867613835,0,0,0
1067,china had role in yukos split-up,77,"once the country's richest man, mr khodorkovsky is on trial for fraud and tax evasion.",0.5357142857142857,0.0,0.7272727272727273,0.6550607853772458,0,0,0
1068,china had role in yukos split-up,77,the deal between rosneft and cnpc is seen as part of china's desire to secure long-term oil supplies to feed its booming economy.,0.8214285714285714,0.07273929674533079,0.7727272727272727,1.0,1,0,1
1069,china had role in yukos split-up,77,"china's thirst for products such as crude oil, copper and steel has helped pushed global commodity prices to record levels.",0.7142857142857143,0.08247860988423225,0.8181818181818182,0.5585674984384027,1,1,0
1070,china had role in yukos split-up,77,"""clearly the chinese are trying to get some leverage [in russia],"" said dmitry lukashov, an analyst at brokerage aton.",0.6785714285714286,0.08671099695241198,0.8636363636363636,0.6555587968001562,0,0,0
1071,china had role in yukos split-up,77,"""they understand property rights in russia are not the most important rights, and they are more interested in guaranteeing supplies.""",0.7142857142857143,0.14285714285714285,0.9090909090909091,0.5373886517762015,0,0,0
1072,china had role in yukos split-up,77,"""if the price of oil is fixed under the deal, which is unlikely, it could be very profitable for the chinese,"" mr lukashov continued.",0.8571428571428571,0.0,0.9545454545454546,0.8926431788456619,1,0,0
1073,china had role in yukos split-up,77,"""and rosneft is in desperate need of cash, so it's a good deal for them too.""",0.5714285714285714,0.09166984970282112,1.0,0.7708423461046175,1,0,0
1074,deadline nears for fiat-gm deal,78,fiat and general motors (gm) have until midnight on 1 february to settle a disagreement over a potential takeover.,0.4418604651162791,0.17817416127494962,0.09090909090909091,0.6990314909869192,1,1,0
1075,deadline nears for fiat-gm deal,78,"the deadline marks the point at which fiat will gain the right to sell its car division to gm, part of an alliance agreed in 2000. gm, whose own european operations are losing money, no longer wants to own the unprofitable fiat unit.",1.0,0.2493773340269082,0.18181818181818182,0.8884209053247994,1,0,0
1076,deadline nears for fiat-gm deal,78,"reports of deadlocked talks sent fiat shares down 1.2% on tuesday, after monday's 4% gain on hopes of a payoff.",0.46511627906976744,0.08006407690254358,0.2727272727272727,0.4673844626985769,1,1,0
1077,deadline nears for fiat-gm deal,78,the us firm is thought to be offering about $2bn (â£1.06bn) to extricate itself from the arrangement.,0.3953488372093023,0.0,0.36363636363636365,0.7110237989559428,1,1,0
1078,deadline nears for fiat-gm deal,78,it has argued the deal was voided by fiat's decision to sell off fiat's finance arm and halve gm's stake via a capital-raising effort.,0.5581395348837209,0.2721655269759087,0.45454545454545453,0.78008246644235,1,1,0
1079,deadline nears for fiat-gm deal,78,the 2000 deal resulted from a race between gm and daimlerchrysler to ally with fiat.,0.3488372093023256,0.31622776601683794,0.5454545454545454,0.8348894680657323,1,0,1
1080,deadline nears for fiat-gm deal,78,the german firm wanted to buy fiat outright.,0.18604651162790697,0.14433756729740646,0.6363636363636364,0.7644718742642603,1,0,1
1081,deadline nears for fiat-gm deal,78,"but gianni agnelli, the godfather of the group, wanted to keep control, and preferred gm's offer to buy a 20% stake and give fiat the right to sell in the future, known as a ""put option"".",0.8372093023255814,0.1062988006905468,0.7272727272727273,1.0,1,0,0
1082,deadline nears for fiat-gm deal,78,"since then, however, fiat cars have lost market share and the firm has piled up losses, while a plan to raise new money in 2003 cut gm's stake in half to 10%.",0.7441860465116279,0.1342312110428049,0.8181818181818182,0.8290209036333973,1,1,1
1083,deadline nears for fiat-gm deal,78,"for its part, gm's european units opel and saab have both had trouble, with opel management threatening to cut 12,000 jobs.",0.4883720930232558,0.16329931618554522,0.9090909090909091,0.537048777083085,1,1,0
1084,deadline nears for fiat-gm deal,78,"""the last thing they need is additional production capacity in europe,"" said patrick juchemich, auto analyst at sal oppenheim bank.",0.46511627906976744,0.0,1.0,0.39081764523395296,0,0,0
1085,id theft surge hits us consumers,79,"almost a quarter of a million us consumers complained of being targeted for identity theft in 2004, official figures suggest.",0.5128205128205128,0.25000000000000006,0.08333333333333333,0.6293384663259782,1,0,0
1086,id theft surge hits us consumers,79,"the federal trade commission said two in five of the 635,173 reports it had from consumers concerned id fraud.",0.48717948717948717,0.17407765595569785,0.16666666666666666,0.8234719546518678,1,0,1
1087,id theft surge hits us consumers,79,id theft occurs when criminals use someone else's personal information to steal credit or commit other crimes.,0.4358974358974359,0.1924500897298753,0.25,0.4466471692946578,1,0,0
1088,id theft surge hits us consumers,79,"internet auctions were the second biggest source of fraud complaints, comprising 16% of the total.",0.38461538461538464,0.0,0.3333333333333333,0.9956572382657205,1,0,1
1089,id theft surge hits us consumers,79,the total cost of fraud reported by consumers was $546m (â£290m).,0.28205128205128205,0.11785113019775793,0.4166666666666667,0.766736633260398,1,0,0
1090,id theft surge hits us consumers,79,the report marks the fifth year in a row in which identity fraud has topped the table.,0.4358974358974359,0.0,0.5,0.7410296986717854,1,0,0
1091,id theft surge hits us consumers,79,"the biggest slice of the 246,570 id fraud cases reported - almost 30% - concerned abuses of people's credit.",0.48717948717948717,0.08512565307587487,0.5833333333333334,1.0,1,0,1
1092,id theft surge hits us consumers,79,"misusing someone's identity to claim new credit cards or loans comprised 16.5% of the total, with almost 12% coming from false claims on existing credit.",0.6410256410256411,0.0,0.6666666666666666,0.7284873975525354,1,0,0
1093,id theft surge hits us consumers,79,"another 18% came from attempts to rip off people's bank accounts, while 13% of cases concerned attempts to defraud employers by abusing someone else's identity.",0.6410256410256411,0.0,0.75,0.5748880629664735,1,0,0
1094,id theft surge hits us consumers,79,"outside the field of id theft, 53% of the near-400,000 complaints were internet-related.",0.3333333333333333,0.18257418583505536,0.8333333333333334,0.9461589310294564,1,0,0
